system:index,B11_au,B11_sp,B12_au,B12_sp,B2_au,B2_sp,B3_au,B3_sp,B4_au,B4_sp,B8_au,B8_sp,BSI_au,BSI_sp,NDVI_au,NDVI_sp,OC,VH,VV,VV_div_VH,VV_minus_VH,aspect,elev,hillshade,slope,.geo
00000000000000000943_0,3357.5,3759.5,2217.0,2750.0,1298.5,1583.5,1587.5,1885.0,1453.0,1980.0,4268.0,4340.0,-0.07285342584562012,-0.01577638686444311,0.49204683,0.37341774,46.3,-23.638026704914097,-16.17147602236887,0.6841296959448393,7.4665506825452255,0,68,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.828975319803504,51.82223668910799]}"
00000000000000000945_0,3225.0,3506.5,2102.5,2615.0,1452.0,1589.0,1741.0,1865.0,1613.5,1909.0,5720.0,3779.0,-0.19428833104367013,0.004404877822599342,0.55996454,0.3287623,23.5,-15.866769872934558,-10.386337265383666,0.6545968302660404,5.480432607550892,240,-2,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.7387661681505,54.869322132841404]}"
0000000000000000094a_0,3012.0,2937.0,1995.0,2009.0,1241.0,1336.0,1565.0,1601.0,1218.0,1391.0,4300.0,4842.0,-0.1341725514276942,-0.176089853417095,0.5585357,0.553666,176.3,-20.258012718646572,-13.820698249349434,0.6822336643430041,6.437314469297139,0,-2,180,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.18792381021026,54.20798242067261]}"
0000000000000000094f_0,8407.0,3218.0,6668.0,2256.0,7916.0,1391.0,7332.0,1639.5,6584.0,1527.5,10216.0,4410.0,-0.09482836699574314,-0.10008059545820888,0.21619047,0.4854737,29.1,-18.492374735862278,-12.836625991881093,0.6941577907237091,5.655748743981185,300,15,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.309555699680043,54.26259998994708]}"
00000000000000000951_0,3294.0,2980.5,2288.0,2092.0,1303.0,1388.0,1608.0,1574.0,1298.0,1439.0,5412.0,4224.0,-0.18775979481736976,-0.11887554204256592,0.6131148,0.4917888,210.5,-20.216907780508436,-14.40083845087939,0.7123165722091067,5.816069329629046,0,15,180,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.30290816657756,54.65803837801649]}"
00000000000000000952_0,3087.0,3194.0,2023.0,2416.0,1319.0,1408.5,1624.0,1619.5,1342.0,1596.5,6404.0,3885.0,-0.2710664911125741,-0.04988099960333201,0.6534986,0.41749522,30.5,-17.164059701444437,-11.302359807376334,0.6584898913177974,5.861699894068103,180,9,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.43181640984871,54.299251253539154]}"
00000000000000000954_0,2689.0,3477.5,1844.0,2457.5,1222.0,1362.0,1563.0,1599.5,1226.0,1513.5,5276.0,4656.0,-0.2480553154710458,-0.09328731038241439,0.6228853,0.50936055,146,-20.89746946516122,-14.000480864736517,0.6699605848486644,6.896988600424702,90,-3,175,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.525600525510788,54.15579030266527]}"
00000000000000000955_0,3454.0,3166.5,2245.0,2197.5,1354.0,1333.0,1650.0,1602.5,1469.0,1479.0,5460.0,4776.0,-0.16111442446962596,-0.13608257008694036,0.575985,0.5270983,99.7,-18.924199415363095,-12.78567800534216,0.6756258336065967,6.138521410020935,0,15,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.522276758959546,54.44334102511193]}"
00000000000000000958_0,3557.0,3019.0,2257.0,1976.5,1400.0,1315.0,1771.0,1560.0,1592.0,1349.5,4836.0,4426.0,-0.09547650417215635,-0.1357633908699738,0.5046671,0.53268117,258.4,-20.43610214202604,-13.569620103916865,0.6640023625646044,6.866482038109176,270,-2,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.586057144132031,54.22792501998006]}"
0000000000000000095c_0,2488.0,2859.0,2036.0,2006.5,1295.0,1317.0,1598.0,1510.5,1407.0,1395.0,4296.0,4294.0,-0.1787897954880877,-0.1375570197668525,0.50657547,0.5095799,39.3,-19.433525193413374,-12.49680942835254,0.6430541707681577,6.936715765060834,311,6,190,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.707060212902931,54.4619361514932]}"
0000000000000000095f_0,2554.0,2706.0,1795.0,1870.5,1157.0,1310.0,1348.0,1499.5,1172.0,1373.0,4208.0,4376.0,-0.18028819711802882,-0.1645673323092678,0.5643123,0.52235174,23.2,-19.073836165137987,-12.845669800403455,0.6734707003451146,6.228166364734532,0,0,180,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.798059551184238,54.76763284267907]}"
00000000000000000962_0,2546.0,2887.5,1774.0,1960.0,1221.0,1339.5,1508.0,1589.5,1229.0,1347.5,4844.0,5610.0,-0.23272357723577236,-0.24270195359649516,0.5952577,0.61264825,24.6,-19.840578652498536,-13.498080440242365,0.6803269539995268,6.342498212256171,240,12,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.984549804167452,54.623992228748364]}"
00000000000000000966_0,2893.0,2852.5,1893.0,1907.0,1284.0,1332.0,1580.0,1573.0,1357.0,1390.0,5400.0,5364.0,-0.222608377537955,-0.2242994926178178,0.5983425,0.5883921,28.8,-20.60161314570527,-14.892666848790633,0.7228883846843442,5.708946296914636,0,33,180,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.353038733713278,54.28200360008406]}"
00000000000000000970_0,1806.5,3859.0,1531.5,2828.0,1438.0,1579.0,1491.5,1844.5,1440.0,1989.0,2189.0,4368.0,-0.055357532552556925,-0.008393387028401865,0.20639294,0.37423313,61.7,-19.702970182679664,-12.07368599328204,0.6127850715571648,7.629284189397623,90,698,153,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.098815508307455,50.57977681964228]}"
00000000000000000978_0,2727.0,4224.0,2072.0,3505.0,1370.0,1836.0,1658.0,2110.0,1512.0,2444.0,3120.0,3193.0,-0.02875472562721961,0.1401213986492263,0.34715027,0.13287209,37.8,-19.26144275544182,-10.931898877082995,0.5675534805924375,8.329543878358825,197,422,185,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.717215749895333,50.39777814307966]}"
0000000000000000097b_0,2679.0,4181.5,1883.0,3078.0,1415.0,1680.0,1529.0,1956.5,1624.0,2229.0,2582.0,4244.5,0.03686746987951807,0.03940008107012566,0.22776985,0.31134626,53.6,-19.04266050205398,-12.727852988745333,0.6683862786595645,6.314807513308647,142,274,176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.83902730242194,50.91835185022692]}"
00000000000000000983_0,3111.0,3971.0,2436.0,3088.0,1393.0,1614.0,1584.0,1899.0,1629.0,2064.0,3218.0,3870.5,0.013795316008982997,0.047788532488389254,0.32783166,0.30440643,40.2,-18.602248618114697,-12.959339044844215,0.6966544373686379,5.642909573270481,326,232,194,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.440629048196783,51.056333077867684]}"
0000000000000000098b_0,3515.0,3701.0,2358.0,2458.5,1254.0,1392.0,1656.0,1738.5,1318.0,1708.0,5396.0,5450.0,-0.15823391099886788,-0.11697004326177454,0.60738754,0.5227717,25.1,-20.175202424576067,-13.71457185339236,0.6797736927132982,6.460630571183707,199,300,194,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.91718530642219,50.85160702461684]}"
0000000000000000098d_0,2755.0,3163.0,1849.0,2235.0,1268.0,1244.0,1494.0,1574.0,1266.0,1468.0,3731.0,4483.0,-0.10842572062084258,-0.10581193280556092,0.49329597,0.5066375,38.6,-20.116755547710284,-12.585961039306385,0.6256456718110758,7.530794508403899,0,254,180,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.054447881835653,50.74129390772696]}"
0000000000000000246a_0,2343.0,3269.0,1660.0,2181.5,2722.0,1342.0,2573.0,1614.0,2109.0,1415.5,4247.0,4760.0,-0.22038350407144733,-0.13141426783479349,0.3363751,0.5415756,42.5,-19.664692495950785,-13.998140339590307,0.7118413035175967,5.666552156360478,90,-4,175,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.274422423507267,53.46121292498405]}"
0000000000000000246d_0,3628.5,2935.0,2542.0,2227.0,1375.5,1393.0,1599.5,1673.0,1554.0,1686.0,5168.0,3762.0,-0.116066859969299,-0.05462356792144026,0.5376376,0.38105726,26.3,-18.822491671882883,-11.12829857713044,0.5912234560185217,7.694193094752443,338,360,185,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.105817793241735,50.82807116417291]}"
000000000000000006dd_0,1963.0,4197.5,1801.0,3663.5,1408.0,2098.0,1588.0,2533.0,1612.0,2815.0,2330.0,4186.5,-0.02228907425133324,0.05474919154696548,0.18214105,0.1958866,10.5,-18.863782166784382,-9.236597992784661,0.4896471932891907,9.627184173999721,168,388,176,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.67096166132688,48.60527982514757]}"
000000000000000006e1_0,2532.0,3910.0,2248.5,3493.0,1350.0,1848.0,1610.0,2172.0,1709.0,2538.0,2474.5,3138.0,0.05163969995660529,0.12786426447437468,0.18298076,0.10570825,17.4,-16.36315679446121,-8.26764600366796,0.5052598412102539,8.095510790793252,0,316,180,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.739862443618847,48.873606600514066]}"
00000000000000000751_0,3960.0,4221.0,3557.5,4147.5,1654.0,1702.0,1926.5,1919.0,2141.5,2291.0,3315.0,3036.0,0.10229890248859581,0.15768888888888888,0.2150646,0.13985358,10.7,-24.003037624103577,-15.370817552183308,0.6403696812418487,8.632220071920269,121,61,175,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.525883742941577,53.14186184147956]}"
000000000000000007b5_0,3835.5,2983.0,3343.0,2205.5,1854.0,1486.5,2247.5,1816.5,2662.0,1770.5,3353.0,4308.5,0.11025673886112179,-0.09873441721571788,0.11487947,0.41750288,15.8,-19.302175163848965,-11.828470878825307,0.6128050739576152,7.473704285023658,0,283,180,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.16259131919809,50.82852032181497]}"
000000000000000007cb_0,3910.5,3460.0,3292.5,2577.0,2107.5,1494.5,2351.0,1791.0,2551.0,1805.0,4199.5,4482.0,0.012100090065395308,-0.0632922652670907,0.24420413,0.42579928,16.5,-15.651577292666936,-8.986145040029665,0.5741367066078283,6.66543225263727,345,262,185,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.27586887652556,50.847205279724655]}"
000000000000000007d0_0,3982.0,2645.5,3505.0,1830.0,2123.0,1339.0,2421.0,1692.0,2776.0,1403.5,3623.5,6094.5,0.08089087928345795,-0.2947528848247333,0.13243222,0.6256335,16.6,-21.86516123581208,-13.074523331749553,0.5979614415253115,8.790637904062528,227,198,199,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.386631151057498,51.06360943166905]}"
000000000000000007d2_0,2203.0,4070.5,1965.0,3867.0,1497.0,2100.0,1630.0,2526.0,1817.0,2961.0,2071.5,3603.0,0.059497924491006125,0.10432290235187876,0.0654494,0.097806215,15.5,-18.03248586878349,-9.818192349388829,0.5444724826533961,8.21429351939466,332,292,185,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.416006060848206,50.9918340404679]}"
000000000000000007d3_0,4262.5,3322.0,3401.0,2640.0,2047.5,1595.5,2367.0,1955.0,2737.0,1934.5,3764.5,4418.5,0.09269016118331187,-0.06721086021028348,0.15804045,0.39099637,14.9,-19.42441953258493,-11.74855664124826,0.6048343746663716,7.675862891336671,0,170,180,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.414478924865204,51.11768801177305]}"
00000000000000000810_0,4327.0,2775.5,3613.0,2246.5,1974.0,1421.0,2204.0,1582.0,2498.0,1554.5,3742.0,3226.0,0.08842994976477155,-0.03531246518881586,0.19935897,0.3496496,44.2,-19.85745840612094,-12.765418199774418,0.6428525714972444,7.092040206346523,180,82,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.657567615029796,52.15991340440851]}"
00000000000000000960_0,3062.0,4562.0,2288.0,3851.0,1422.0,1743.0,1690.0,2029.0,1581.0,2275.0,3614.0,3944.0,-0.040603368116540965,0.09182369849888215,0.3913378,0.26837113,< LOD,-18.327709834101483,-9.797051102245387,0.5345485710394917,8.530658731856096,60,6,175,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.861390778714664,54.42627303471365]}"
0000000000000000069e_0,3586.5,3028.0,2829.5,2458.0,2294.0,1438.0,2527.0,1724.0,2391.0,1792.0,4160.0,2846.0,-0.038330048666693484,0.058875219683655534,0.27003512,0.22725312,31.5,-18.52415470810559,-11.956061219074993,0.6454308662107747,6.568093489030598,217,461,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.854199682159857,48.32554444567275]}"
000000000000000006d7_0,2634.0,3592.0,1719.0,2850.0,1238.0,1795.0,1756.0,2200.0,1404.0,2422.0,3424.0,4212.0,-0.07172413793103448,5.823142833374927E-4,0.41839272,0.26982212,14,-18.318921904896943,-10.96166922575309,0.5983796034865381,7.357252679143853,207,430,185,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.270941865308458,48.75817308650471]}"
000000000000000007b7_0,3807.0,2908.0,2713.0,1967.0,1517.5,1391.0,1779.0,1704.0,1839.0,1460.0,3789.0,5919.0,0.030997489157726547,-0.25192669977735915,0.3464819,0.60428244,9.2,-19.695252007953275,-13.55447402382432,0.688210235560875,6.140777984128956,195,270,185,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.248021102717855,50.81109300530305]}"
000000000000000007c8_0,3929.0,2910.0,3592.0,2186.5,1872.0,1448.0,2208.0,1786.0,2670.0,1615.5,3269.0,4276.0,0.124190800681431,-0.11693253329430704,0.10085873,0.4515828,12.7,-18.719572667543495,-11.85588615340729,0.6333417094484933,6.863686514136205,180,188,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.156752269851312,51.15209348715482]}"
000000000000000007c9_0,5667.5,2903.5,4829.5,2235.0,5651.0,1456.5,5672.0,1732.0,5916.0,1687.0,6611.0,4528.0,-0.028454005996938626,-0.13182033096926715,0.055480164,0.45711988,12.3,-20.00605296727225,-12.045051530980437,0.602070360939504,7.961001436291813,180,276,180,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.183701728374897,51.24219451015201]}"
000000000000000007cf_0,3857.0,3186.5,3605.0,2711.5,1932.0,1558.5,2228.0,1874.5,2711.0,2173.0,3411.0,3498.0,0.10284610863907312,0.029089861751152073,0.11434172,0.23364486,13.2,-19.00086303393814,-10.414129179036141,0.5480871663794998,8.586733854901997,238,234,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.358603714192968,51.027497157247446]}"
000000000000000007d4_0,3161.5,3054.5,2447.0,2057.0,2099.5,1371.0,2270.0,1715.0,2214.5,1453.5,3586.0,5626.0,-0.027979930389187724,-0.21634072142546718,0.23644513,0.58937776,21.4,-19.744746918724573,-13.459357063311929,0.6816677427527821,6.285389855412644,133,270,171,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.47277958680456,51.010069840735525]}"
0000000000000000080a_0,3442.0,3661.0,2880.5,3172.5,1450.0,1563.0,1606.0,1719.0,1761.0,1859.0,2789.0,2754.0,0.10209701334463038,0.12229338212869777,0.22593407,0.1940169,15.7,-21.38060503146056,-9.237088987466358,0.43203122520968945,12.143516043994204,0,58,180,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.426341260897432,52.430575799513726]}"
0000000000000000080e_0,2519.0,3668.5,1967.0,2997.0,1446.5,1583.5,1527.5,1739.0,1495.0,1938.5,2814.0,2715.0,-0.029790319656776844,0.13209832921104436,0.3061035,0.16686365,36.2,-19.65170665656865,-11.353779081025664,0.5777502829369084,8.297927575542985,270,85,190,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.597739817107437,52.052385064899404]}"
00000000000000000813_0,3489.0,3555.5,2706.0,3075.5,1676.0,1673.0,1818.0,1916.0,2046.0,2105.0,3078.0,2881.0,0.07590630770726019,0.10832639874687944,0.20140515,0.15563577,15.8,-19.480940028552027,-11.617052396746013,0.5963291494003681,7.863887631806014,0,157,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.715419119327095,52.12362146693008]}"
000000000000000008f3_0,3529.0,3689.0,2994.0,3314.0,1584.0,2266.0,2090.0,2510.0,2096.0,2820.0,3657.0,4042.0,0.0353395913859746,0.015682296949364127,0.2713367,0.1780822,9,-18.31258377356228,-9.624601593411745,0.525573109312226,8.687982180150536,0,112,180,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.364977178428367,49.27308740736202]}"
0000000000000000097e_0,4746.0,3570.0,4591.0,2829.5,3480.0,1668.5,3464.0,1980.0,3526.0,2102.0,4532.0,3457.5,0.01596659297469909,0.050564919429523986,0.12484487,0.2438169,31.6,-19.42710499213522,-11.961764991663124,0.6157255543996736,7.4653400004720964,90,370,176,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.094148843111885,50.88026328218025]}"
00000000000000000769_0,2667.5,2870.5,1887.5,2214.5,1142.5,1342.0,1312.5,1448.0,1350.5,1510.0,2833.5,2834.0,0.005253940455341506,0.02389995909542453,0.35444552,0.3047882,33.2,-13.684574505402482,-7.794071880527504,0.5695516420660731,5.890502624874978,97,64,157,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.042954020480774,52.41045353714945]}"
000000000000000008c7_0,2378.5,2685.0,1607.5,2057.0,1244.5,1328.0,1349.0,1456.0,1284.0,1462.0,3379.0,2396.0,-0.11597875935312575,0.05374158302629907,0.44928157,0.24209435,31.6,-15.390545032335453,-9.310136418977578,0.6049257124693785,6.080408613357875,270,231,199,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.085241798953547,51.48105654419939]}"
000000000000000008fd_0,2318.0,2458.0,1557.0,1916.0,1200.0,1236.0,1278.0,1378.0,1157.0,1304.0,3322.0,2221.0,-0.13092409653620107,0.04224961906081175,0.48336682,0.26014185,41.4,-16.809173952523903,-9.909106260924498,0.5895058429945418,6.900067691599405,270,153,203,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.948006669231193,50.99803241592832]}"
00000000000000000973_0,3524.0,2834.0,3056.0,2166.0,2426.0,1265.5,2431.5,1370.5,2378.0,1435.0,4876.5,2484.5,-0.10606232723692681,0.06472128694350916,0.34440693,0.26776373,118.6,-13.833637108620398,-6.6105928586866725,0.4778636888318617,7.223044249933725,101,346,135,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.413675015391346,51.06450774695317]}"
00000000000000000929_0,4409.0,3687.5,3477.0,2670.0,3546.0,1486.0,3598.0,1786.5,3350.0,1892.5,5125.0,4282.5,-0.05550821667681071,-0.016610124686081862,0.20943953,0.38704455,58,-19.825393979446503,-13.407493224336806,0.6762787785320534,6.417900755109697,39,85,176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.683802995607937,51.466593668125064]}"
000000000000000007ee_0,3134.0,3353.0,2080.0,2493.0,1272.0,1452.0,1489.0,1698.0,1429.0,1720.0,3958.0,3706.0,-0.06810987440008169,-0.008308083276317076,0.46946353,0.3660155,12.9,-17.794064776368284,-10.826013771709587,0.6084058874556454,6.968051004658697,106,40,170,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.438293428458072,53.69899698069049]}"
00000000000000000717_0,3246.0,3032.0,2580.0,2244.5,1602.0,1459.0,1852.0,1654.0,2013.0,1625.0,2946.0,4564.0,0.0724992352401346,-0.12790262172284644,0.18814278,0.47487476,20.1,-19.816701757418883,-10.764390713850178,0.5431978966843085,9.052311043568706,142,379,171,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.985987108622043,50.25611382277401]}"
00000000000000000830_0,3816.0,4008.0,3206.0,3776.0,1754.0,1918.0,2106.0,2274.0,2324.0,2610.0,3819.0,3520.0,0.04840775207034918,0.09787657597876576,0.24336644,0.14845024,13.2,-16.50566529077649,-9.931783193628338,0.6017196531410524,6.573882097148154,0,54,180,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.544824472590946,52.37658705093814]}"
000000000000000008dc_0,3100.0,3787.0,2092.5,2789.0,1418.5,1674.0,1668.0,1983.0,1527.0,2118.0,4250.0,4469.0,-0.10116070127725706,-0.019754316069057105,0.47135192,0.35691515,41.2,-19.5636909646259,-13.696903158680197,0.7001185606257153,5.866787805945702,202,512,185,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.035834458326974,50.616967072404826]}"
00000000000000000760_0,3086.0,4127.0,2018.0,4029.5,1355.5,1879.5,1821.0,2189.0,1304.0,2580.0,5997.5,3312.0,-0.25232053138039684,0.12736899609194435,0.64281315,0.124236256,8.3,-22.14864560552007,-14.42443904403746,0.6512560316754755,7.72420656148261,141,62,176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.78873079507495,52.110955221424]}"
0000000000000000082a_0,3190.0,2960.0,2522.0,2384.0,1447.0,1493.0,1572.0,1670.0,1706.0,1750.0,2418.0,3052.0,0.11768063006506106,0.017828200972447326,0.17264791,0.27113703,20.9,-20.413098824950268,-12.187326062973188,0.5970345887943782,8.22577276197708,321,155,190,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.282516409628045,52.24947543823523]}"
00000000000000000854_0,1511.0,3004.0,1240.0,2353.5,1077.0,1454.5,1072.0,1539.0,1046.0,1635.5,1397.0,2552.0,0.016497714172132777,0.07321304649548924,0.1436758,0.21886568,7.8,-19.413561314635288,-12.31366745231655,0.6342817401067806,7.099893862318739,29,79,175,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.816569420318952,52.859970505322856]}"
00000000000000000856_0,3202.0,3905.0,2317.0,2996.5,1296.0,1662.0,1629.0,1907.5,1596.0,2128.0,3337.0,3476.5,0.017495493584985686,0.08006982052544422,0.35292926,0.24061023,12.8,-19.929054444608227,-13.500098565307443,0.6774078821867975,6.4289558793007835,0,11,180,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.210031514763303,53.12623115553588]}"
