system:index,B11,B12,B2,B3,B4,B8,NDVI,OC,VH,VV,VV_div_VH,VV_minus_VH,aspect,elev,slope,.geo
0000000000000000094c_0,3327.0,2885.0,1486.0,1608.0,1836.0,3154.0,0.26412827,29.7,-18.751182443351148,-11.381631042058675,0.6069820437427619,7.3695514012924725,180,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.24128373808696,54.639712746220454]}"
00000000000000000961_0,3437.0,2340.0,1512.0,1794.0,1772.0,4200.0,0.40656397,6.9,-17.532164895819818,-10.989962197535156,0.6268457011920693,6.542202698284662,164,26,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.923374533318912,54.22864367220736]}"
00000000000000000964_0,2226.0,1598.0,1434.0,2004.0,1717.0,5832.0,0.54510534,13.3,-17.150896613338215,-9.380302498377638,0.5469278201515481,7.770594114960577,90,37,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.168524774355129,54.210587534996556]}"
00000000000000000965_0,3300.0,2768.0,1548.0,1831.0,2056.0,3474.0,0.25641954,11.7,-16.366397941032105,-8.661546296680791,0.529227404092716,7.704851644351313,69,39,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.199336988600429,54.228464009150535]}"
0000000000000000068f_0,4106.0,3245.0,1987.0,2554.0,2620.0,5609.0,0.3632276,9.1,-17.51378326714176,-7.819806646660806,0.44649442826735364,9.693976620480957,57,301,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.96981285922604,49.26230762395259]}"
000000000000000006ac_0,3387.0,2676.0,1564.0,1850.0,1866.0,3766.0,0.33735797,46.6,-19.692079108554143,-11.767083817441971,0.597554161374987,7.924995291112172,180,767,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.607976037064548,48.474754614365]}"
00000000000000000745_0,3287.0,2670.0,1404.0,1639.0,1623.0,3772.0,0.3983318,10.8,-21.143364402532896,-13.235081149809833,0.6259685496516496,7.908283252723063,287,73,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.166557629293768,53.1309023950133]}"
0000000000000000076d_0,3959.0,3457.5,1725.5,1920.0,2156.0,3838.5,0.28067395,10.4,-20.736624412646123,-11.854582527842354,0.5716736867073167,8.882041884803769,0,45,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.288643250687464,52.943603658274384]}"
000000000000000007a9_0,3130.0,2561.0,1335.0,1684.0,1644.0,4528.0,0.46727154,17.2,-18.604682042971277,-11.042571627133228,0.5935372397995394,7.562110415838049,0,220,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.746042521951868,50.4830282635426]}"
000000000000000008e7_0,3059.0,2270.5,1639.0,2021.0,1957.0,3915.0,0.33344686,13.6,-21.231579423103586,-13.450443163052682,0.6335111908074207,7.7811362600509035,261,433,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.907640293001267,50.14229727627607]}"
00000000000000000963_0,3079.0,2329.0,1454.0,1610.0,1498.0,3888.0,0.44374305,12.6,-18.215078902434588,-10.415870143509574,0.5718267924778196,7.799208758925014,319,30,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.076627120789702,54.19262122931416]}"
0000000000000000079b_0,3063.0,2371.0,1410.0,1696.0,1744.0,4248.0,0.41789052,15.7,-19.92039755648257,-11.435807406927596,0.5740752600194022,8.484590149554974,322,172,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.918339393445992,50.3409147855949]}"
000000000000000006d8_0,3518.0,3124.0,1824.0,2084.0,2430.0,4376.0,0.2859242,8.1,-19.68472266274228,-10.297158267721187,0.5231040560815647,9.387564395021094,0,339,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.440184464836575,48.8806134597302]}"
000000000000000006dc_0,3306.0,2100.0,1301.0,1694.0,1404.0,6007.0,0.62110376,22.8,-19.282368651522688,-10.49449214829588,0.5442532677367493,8.787876503226808,0,347,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.651468219661487,48.74972892283399]}"
00000000000000000719_0,2978.0,2247.0,1502.5,1747.5,1839.0,3569.0,0.31989646,30.9,-18.357486784577382,-9.893658330686238,0.53894405300611,8.463828453891145,180,323,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.183077481957866,50.47179932249111]}"
0000000000000000079a_0,4014.0,3078.0,2020.0,2472.0,3150.0,4604.0,0.18751612,7.6,-17.49874934611731,-9.964007120537083,0.5694125290587086,7.534742225580228,322,153,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.893635723132704,50.196825014022124]}"
00000000000000000803_0,3315.0,2629.0,1698.0,2054.0,2124.0,4408.0,0.3496632,7,-20.972337516308393,-13.541612635918021,0.6456892382829461,7.430724880390372,90,63,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.220267734720414,52.37721587163703]}"
0000000000000000085b_0,3508.0,3312.5,1445.0,1635.0,1743.0,3246.5,0.3013328,16.6,-20.795215468475373,-12.19948443673168,0.5866486190165021,8.595731031743693,121,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.187465504004497,52.488067977697376]}"
000000000000000006e3_0,2937.0,1900.0,1481.0,1971.0,1441.0,6536.0,0.6387113,29.3,-17.904144226848523,-9.129250701311499,0.5098959540116721,8.774893525537024,288,367,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.811458171763174,48.69178758700828]}"
00000000000000000700_0,4678.5,4313.0,2224.0,2612.0,3247.0,4069.0,0.11235648,9.6,-16.912437919547237,-10.148378633209338,0.6000541543144373,6.764059286337899,123,301,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.875049745315133,49.803183256520946]}"
000000000000000008b5_0,2850.0,2052.0,1562.0,1868.0,1673.0,4340.0,0.443539,28.6,-18.384866078671102,-11.430074177408434,0.6217110382255568,6.954791901262668,58,141,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.933700584804436,52.138982658288526]}"
00000000000000000907_0,2790.0,2048.0,1695.0,2066.0,2132.0,4212.0,0.32786885,19.6,-18.981443405160427,-12.724273383453466,0.6703533083260759,6.25717002170696,0,35,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.951770444860792,52.34343921695413]}"
00000000000000000904_0,3488.0,3138.0,1858.0,2235.0,2426.0,4236.0,0.2716902,12.9,-17.55669709005695,-9.984126348255005,0.5686790799568678,7.572570741801945,58,193,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.552563706879928,51.03710913078752]}"
000000000000000006e5_0,3257.0,2495.0,1684.0,1964.0,1941.0,4143.0,0.36193293,41.1,-19.35529254812694,-11.098468130333607,0.5734074079602395,8.256824417793332,37,308,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.032892889298635,48.757993423447886]}"
0000000000000000069c_0,3018.0,2412.0,1480.0,1896.0,1921.0,4252.0,0.37761217,23.9,-21.871319912622848,-13.67943975608534,0.6254510386540671,8.191880156537508,281,786,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.624769958595731,47.83695076264014]}"
0000000000000000071a_0,3149.5,2342.5,1622.5,2016.5,2035.0,4174.0,0.34449992,18,-19.075838515519667,-9.99246653757886,0.523828429845913,9.083371977940807,212,242,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.320699383484977,49.98599041683927]}"
0000000000000000073a_0,3697.0,2813.0,1655.0,2062.0,2272.0,3964.0,0.27132776,14.3,-17.967786659576536,-11.396880616545083,0.6342951879646641,6.570906043031453,180,477,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.987249324301661,48.489037827382504]}"
000000000000000007ad_0,3623.0,3159.0,1725.0,2292.0,2463.0,4764.5,0.31843653,11.4,-16.64259840135564,-10.093286036625404,0.6064729673344305,6.549312364730238,158,200,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.878364363302673,50.84406117623024]}"
00000000000000000805_0,2871.0,2046.0,1695.0,2210.0,2018.0,5456.0,0.45999464,16.9,-17.88068367865978,-10.880164345145538,0.6084870433746773,7.000519333514241,68,175,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.247756182414472,52.03567640061478]}"
00000000000000000824_0,3173.5,2360.5,1611.0,1847.5,1948.0,4232.0,0.3695793,31.1,-17.520504050550613,-10.418077826218438,0.5946220380509561,7.102426224332175,0,34,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.01257266675013,52.53513969858524]}"
000000000000000008da_0,3427.0,2953.0,1566.0,2142.0,2038.0,4458.0,0.37253696,18,-17.618217194585476,-11.00533374565409,0.6246564918632237,6.612883448931386,142,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.9893017266095825,50.382327120192805]}"
000000000000000008e9_0,3398.0,2702.0,1623.0,1908.5,2183.0,4123.0,0.3076435,21.5,-21.61131997820729,-12.973417076786578,0.6003065564652638,8.637902901420713,293,207,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.577244505783958,49.6367254343736]}"
00000000000000000912_0,3775.0,3133.0,1695.0,2033.0,2218.0,4231.0,0.31214142,24.5,-21.18686874952636,-13.934882081044455,0.6577131451459043,7.251986668481907,302,138,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.232130070752643,51.79582621975487]}"
00000000000000000924_0,3144.5,2613.0,1468.0,1613.0,1635.0,3696.0,0.38660663,19.9,-20.999542180050828,-12.460185670026416,0.5933551104682349,8.539356510024412,0,55,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.564686388933689,52.18740185210257]}"
0000000000000000092b_0,3357.5,2960.0,1503.0,1725.5,1758.0,3562.5,0.33915985,16.3,-20.10595187333859,-10.566111370446153,0.5255215687876633,9.539840502892437,180,56,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.797799205162706,52.166111779868935]}"
0000000000000000096d_0,2900.5,2459.0,1720.0,2181.0,2103.0,5070.0,0.41363445,13.7,-17.162513679616538,-9.224295949685423,0.537467653158574,7.9382177299311145,0,9,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.995962982557622,54.20663494774643]}"
00000000000000000984_0,4599.0,4321.0,1937.5,2269.0,2763.0,3522.0,0.12076373,18.1,-19.20135870812144,-10.337967343770199,0.5383976988773005,8.86339136435124,122,229,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.466859854493073,50.98401869749606]}"
00000000000000000985_0,3730.0,3061.0,1681.0,2001.5,2253.0,3827.5,0.2589425,15.3,-19.460282649404764,-12.061561237934157,0.6198040108273086,7.398721411470607,0,294,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.543306485171644,50.71335630239085]}"
000000000000000006d9_0,2644.0,1951.0,1374.0,1532.0,1558.0,4658.0,0.498713,15.5,-16.70128572146685,-10.093594058509305,0.6043603005686918,6.607691662957544,180,435,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.45329986798472,48.59234408505625]}"
000000000000000007cc_0,3201.0,2429.0,1655.5,1931.0,2191.0,4294.0,0.32428682,13.3,-17.805790543494815,-11.038403342022448,0.6199333478094422,6.767387201472367,180,277,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.303716650333266,50.88331755414626]}"
0000000000000000081e_0,3415.0,2765.0,1498.0,1748.0,1804.0,3452.0,0.31354642,21.7,-19.941206968817028,-12.069293646254927,0.6052438884531027,7.871913322562101,0,44,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.80874492878341,52.443421708076635]}"
000000000000000006ee_0,3994.5,3273.5,1979.5,2330.0,2639.0,3723.0,0.17038667,57.3,-20.37028352461623,-10.40874602923546,0.51097698353865,9.961537495380771,57,414,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.386280973507553,49.22251225686609]}"
0000000000000000075f_0,3072.5,2436.0,1702.5,2001.0,1982.5,4651.5,0.40232137,12.6,-19.80745711460169,-13.35510771063219,0.6742464534120866,6.4523494039694995,239,40,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.805978448530045,52.84793308051565]}"
0000000000000000088e_0,3385.0,3209.0,1713.0,2110.0,2300.0,3707.0,0.23422673,10.5,-18.74942385815077,-11.602472120792903,0.6188175278649463,7.146951737357867,90,59,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.6108369231281765,51.15963933554143]}"
00000000000000000891_0,3536.0,2979.0,1540.0,1908.0,2262.0,3941.0,0.27067548,28.3,-18.29545849416715,-11.489529690089725,0.6279990027991236,6.805928804077425,28,292,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.562507560842546,50.654336988224195]}"
00000000000000000926_0,4432.0,4411.0,1896.0,2219.0,2715.0,3518.0,0.12883042,8.6,-21.535119289494755,-10.647255879005904,0.49441360114498367,10.887863410488851,270,51,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.594510456366457,52.205008831671314]}"
00000000000000000928_0,4137.5,3912.5,1831.0,2084.0,2484.0,3438.0,0.16109422,18.6,-21.730362450399078,-12.850983065910809,0.591383742229058,8.879379384488269,0,105,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.66359090171525,51.7006047996382]}"
00000000000000000713_0,3423.0,2409.0,1372.0,1626.0,1520.0,4492.0,0.49434465,10.6,-17.698639313015256,-11.132805665609249,0.629020427430395,6.5658336474060075,193,315,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.120370500844471,50.054981030659654]}"
0000000000000000091d_0,3363.0,2720.0,1682.0,1957.0,2180.0,3486.0,0.2304977,13.1,-21.129242283053255,-12.968322808619675,0.6137618488582026,8.16091947443358,209,74,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.451768157719865,52.314693127862306]}"
00000000000000000724_0,3565.0,2335.0,1414.0,1789.0,1575.5,5643.5,0.563513,15.9,-18.78154768238742,-12.250694730482271,0.652272908370085,6.530852951905148,56,568,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.335791080258184,48.151001785968326]}"
0000000000000000069a_0,4092.5,3260.5,1750.0,2118.0,2439.0,4162.0,0.26102105,36.1,-19.477923511581373,-12.492694018342563,0.6413770960192207,6.98522949323881,270,829,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.329403893177233,47.88689709243719]}"
000000000000000006bb_0,3415.5,2629.5,1685.0,2005.0,2117.0,4069.0,0.31555125,15,-18.744839279154338,-13.061702304017766,0.6968159134094767,5.683136975136572,0,598,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.959396976212105,48.49343957227469]}"
000000000000000006de_0,2881.0,2182.0,1479.0,1709.0,1728.0,3757.0,0.36991796,13.9,-18.047114635375884,-10.027202769097256,0.5556125159997584,8.019911866278628,33,408,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.69898909819141,48.622617310131076]}"
0000000000000000096f_0,2761.5,1996.0,1496.0,1677.5,1687.0,4752.0,0.47600558,17.3,-20.5647909839628,-10.498336284527701,0.5105005099597024,10.0664546994351,0,205,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.071147397556572,50.95733873355771]}"
00000000000000000747_0,3876.5,2884.5,1420.0,1605.0,1670.5,3415.0,0.34303412,7.2,-23.763003817025584,-15.520962737821087,0.6531565982706578,8.242041079204498,331,29,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.291153959201147,52.661083501418794]}"
000000000000000007ca_0,4002.5,3079.5,1563.5,1755.0,1960.0,3499.0,0.28191978,11.7,-21.024577220986917,-14.198826428601851,0.6753442068946081,6.825750792385065,190,248,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.245415988393908,50.972879587972976]}"
00000000000000000869_0,3430.0,3105.0,1586.0,1785.0,1886.0,3172.0,0.2542507,43,-17.62732800159008,-10.275629569902318,0.582937446275204,7.351698431687762,0,6,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.643540173751979,53.325118159439945]}"
0000000000000000089d_0,3030.5,2222.5,1561.5,1820.5,1780.5,4702.0,0.4506749,9.5,-20.61690389694265,-11.926542759807134,0.5784836956811814,8.690361137135515,270,67,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.105000160922326,51.94647369290171]}"
0000000000000000094d_0,3120.0,2235.0,1448.0,1727.0,1536.0,4892.0,0.52209085,32.9,-19.300132431082574,-12.485942822689527,0.6469356035392329,6.814189608393047,60,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.238319297649365,54.801409497361966]}"
0000000000000000097d_0,3348.0,2444.0,1394.5,1664.5,1561.0,4688.0,0.50040007,29.3,-17.38650711877084,-12.041105084948596,0.6925545771035727,5.3454020338222445,322,242,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.981230611898061,50.91727387188598]}"
00000000000000000982_0,4262.0,3150.5,1580.5,1842.0,2092.0,3449.5,0.24496977,18.7,-21.594996941836428,-13.906893900058904,0.6439868427634178,7.688103041777524,180,235,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.408289697968481,50.93083843267618]}"
0000000000000000098a_0,2965.0,2353.0,1480.0,1685.0,1829.5,3067.0,0.25273153,36.5,-19.637669071334095,-9.70707676424741,0.4943090103507867,9.930592307086686,47,291,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.807860336344843,50.961201489279425]}"
0000000000000000261e_0,3188.5,2656.5,1644.0,1869.5,2284.0,3594.0,0.22286493,14.7,-18.717676099426523,-8.609851652986197,0.45998507545763057,10.107824446440326,90,304,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.71479029862821,50.23590172888132]}"
0000000000000000069d_0,3384.0,2284.0,1392.0,1759.0,1464.0,5204.0,0.5608878,26.1,-15.928110450529951,-9.138042816204706,0.5737053898882695,6.790067634325245,40,475,26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.945558346554813,47.82257771809423]}"
000000000000000008be_0,3016.0,2038.0,1570.5,2040.0,1902.0,5109.5,0.45746273,31.3,-18.614121435199657,-12.183262284266334,0.6545171807694106,6.430859150933323,219,176,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.172023629681345,51.8892510093033]}"
000000000000000008d6_0,3656.0,2534.0,1498.0,1888.0,1702.0,4504.0,0.45149854,40.1,-19.523473848046763,-13.594564720695836,0.6963189454143127,5.928909127350927,297,325,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.8785394520776455,50.34441821520296]}"
000000000000000008ec_0,3776.0,3028.0,1626.0,1910.0,2004.0,3686.0,0.29560632,19,-19.35978803360713,-12.5156586094439,0.6464770475646562,6.844129424163231,0,131,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.953997935943685,49.89606905689891]}"
00000000000000000930_0,3509.0,3059.0,1798.0,2060.0,2358.0,3508.0,0.19604501,14.2,-19.89823196353747,-12.052727492359704,0.6057185138079471,7.845504471177765,0,35,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.92320401882579,52.361944511806996]}"
00000000000000000918_0,3171.0,2137.0,1373.0,1570.0,1412.0,4924.0,0.5542929,212,-14.430648930337423,-8.351111617619441,0.5787065888674607,6.0795373127179815,29,42,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.378375799007301,52.7828950539454]}"
00000000000000000969_0,3071.0,2212.0,1452.0,1758.0,1615.0,5189.0,0.5252792,28.1,-18.858833282800056,-11.535097497695148,0.611654884727974,7.323735785104908,253,29,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.739044811299438,53.54340877348099]}"
00000000000000000848_0,2713.5,1990.5,1258.5,1479.5,1409.0,3622.0,0.4398728,21,-16.21806827448179,-11.410510981293633,0.7035678225160406,4.807557293188157,90,71,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.805695231099255,53.150126342093465]}"
000000000000000006cd_0,3491.5,2278.0,1372.0,1709.0,1513.5,4718.0,0.5142422,98.3,-19.934558411792445,-11.30585668323652,0.5671485893837734,8.628701728555924,149,1077,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.036751070738498,47.68262019682841]}"
